k,MMR min,MMR avg,MMR max,MMR σ (est.),Loss min,Loss avg,Loss max,Loss σ (est.)
282,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
283,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
284,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
285,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
286,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
287,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
288,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
289,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
290,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
291,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
292,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
293,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
294,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
295,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
296,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
297,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
298,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
299,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
300,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
301,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
302,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
303,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
304,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
305,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
306,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
307,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
308,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
309,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
310,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
311,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
312,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
313,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
314,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
315,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
316,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
317,5.48,6.57,7.47,0.79,0,0.16,1.35,0.43
